source_file,dataset,model,attack,seed,sensitivity_group,param_value,poison_rate,trigger_size,unlearn_lambda,target_suppression,clean_acc,backdoored_clean_acc,clean_trigger_asr,poisoned_asr,learned_backdoor_gap,detection_precision,detection_recall,detection_f1,defense_clean_acc,defense_asr,asr_drop,utility_drop,relative_asr_reduction,attack_valid
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.075_seed5_20260515_041754.json,ACM,HAN,cba,5,unlearn_lambda,2.0,0.075,12,2.0,0.2,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.864130437374115,0.09375,0.4609375,0.027173936367034912,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.075_seed5_20260515_053006.json,ACM,HAN,cba,5,target_suppression,0.0,0.075,12,1.0,0.0,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.8804348111152649,0.125,0.4296875,0.01086956262588501,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.075_seed5_20260515_053331.json,ACM,HAN,cba,5,target_suppression,0.1,0.075,12,1.0,0.1,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.864130437374115,0.09375,0.4609375,0.027173936367034912,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.075_seed5_20260515_053656.json,ACM,HAN,cba,5,target_suppression,0.2,0.075,12,1.0,0.2,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.885869562625885,0.09375,0.4609375,0.005434811115264893,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.075_seed5_20260515_054023.json,ACM,HAN,cba,5,target_suppression,0.5,0.075,12,1.0,0.5,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.8695651888847351,0.0703125,0.484375,0.021739184856414795,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.075_seed5_20260515_054347.json,ACM,HAN,cba,5,target_suppression,1.0,0.075,12,1.0,1.0,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.875,0.0625,0.4921875,0.016304373741149902,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.100_seed1_20260515_001103.json,ACM,HAN,cba,1,poison_rate,0.1,0.1,12,1.0,0.2,0.885869562625885,0.7771739363670349,0.078125,0.6640625,0.5859375,1.0,1.0,1.0,0.907608687877655,0.0390625,0.625,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.100_seed2_20260515_002816.json,ACM,HAN,cba,2,poison_rate,0.1,0.1,12,1.0,0.2,0.8804348111152649,0.72826087474823,0.078125,0.7890625,0.7109375,1.0,1.0,1.0,0.89673912525177,0.046875,0.7421875,-0.016304314136505127,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.100_seed3_20260515_004533.json,ACM,HAN,cba,3,poison_rate,0.1,0.1,12,1.0,0.2,0.885869562625885,0.385869562625885,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.875,0.078125,0.921875,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.100_seed4_20260515_010228.json,ACM,HAN,cba,4,poison_rate,0.1,0.1,12,1.0,0.2,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.8804348111152649,0.078125,0.921875,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.100_seed5_20260515_011924.json,ACM,HAN,cba,5,poison_rate,0.1,0.1,12,1.0,0.2,0.8913043737411499,0.804347813129425,0.09375,0.6953125,0.6015625,1.0,1.0,1.0,0.9021739363670349,0.0390625,0.65625,-0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.150_seed1_20260515_001433.json,ACM,HAN,cba,1,poison_rate,0.15,0.15,12,1.0,0.2,0.885869562625885,0.7010869383811951,0.078125,0.8046875,0.7265625,1.0,1.0,1.0,0.9130434989929199,0.0234375,0.78125,-0.027173936367034912,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.150_seed2_20260515_003138.json,ACM,HAN,cba,2,poison_rate,0.15,0.15,12,1.0,0.2,0.8804348111152649,0.657608687877655,0.078125,0.9609375,0.8828125,1.0,1.0,1.0,0.9021739363670349,0.0546875,0.90625,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.150_seed3_20260515_004905.json,ACM,HAN,cba,3,poison_rate,0.15,0.15,12,1.0,0.2,0.885869562625885,0.33695653080940247,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.0703125,0.9296875,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.150_seed4_20260515_010548.json,ACM,HAN,cba,4,poison_rate,0.15,0.15,12,1.0,0.2,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.875,0.1015625,0.8984375,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.150_seed5_20260515_012250.json,ACM,HAN,cba,5,poison_rate,0.15,0.15,12,1.0,0.2,0.8913043737411499,0.70652174949646,0.09375,0.3203125,0.2265625,1.0,1.0,1.0,0.8913043737411499,0.03125,0.2890625,0.0,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.200_seed1_20260515_001803.json,ACM,HAN,cba,1,poison_rate,0.2,0.2,12,1.0,0.2,0.885869562625885,0.8097826242446899,0.078125,1.0,0.921875,1.0,1.0,1.0,0.8913043737411499,0.046875,0.953125,-0.005434811115264893,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.200_seed2_20260515_003502.json,ACM,HAN,cba,2,poison_rate,0.2,0.2,12,1.0,0.2,0.8804348111152649,0.6739130616188049,0.078125,0.9140625,0.8359375,1.0,1.0,1.0,0.8804348111152649,0.046875,0.8671875,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.200_seed3_20260515_005233.json,ACM,HAN,cba,3,poison_rate,0.2,0.2,12,1.0,0.2,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.875,0.046875,0.953125,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.200_seed4_20260515_010905.json,ACM,HAN,cba,4,poison_rate,0.2,0.2,12,1.0,0.2,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.8804348111152649,0.0546875,0.9453125,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_cba_r0.200_seed5_20260515_012616.json,ACM,HAN,cba,5,poison_rate,0.2,0.2,12,1.0,0.2,0.8913043737411499,0.6304348111152649,0.09375,0.96875,0.875,1.0,1.0,1.0,0.8804348111152649,0.0859375,0.8828125,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.050_seed1_20260515_000139.json,ACM,HAN,relation,1,poison_rate,0.05,0.05,10,1.0,0.2,0.885869562625885,0.782608687877655,0.09375,0.859375,0.765625,1.0,1.0,1.0,0.8478260636329651,0.015625,0.84375,0.03804349899291992,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.050_seed2_20260515_001908.json,ACM,HAN,relation,2,poison_rate,0.05,0.05,10,1.0,0.2,0.8804348111152649,0.8478260636329651,0.0625,0.578125,0.515625,1.0,1.0,1.0,0.9021739363670349,0.0078125,0.5703125,-0.02173912525177002,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.050_seed3_20260515_003609.json,ACM,HAN,relation,3,poison_rate,0.05,0.05,10,1.0,0.2,0.885869562625885,0.8586956262588501,0.0703125,0.90625,0.8359375,1.0,1.0,1.0,0.8913043737411499,0.0,0.90625,-0.005434811115264893,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.050_seed4_20260515_005336.json,ACM,HAN,relation,4,poison_rate,0.05,0.05,10,1.0,0.2,0.8913043737411499,0.8369565010070801,0.0703125,0.5703125,0.5,1.0,1.0,1.0,0.875,0.0234375,0.546875,0.016304373741149902,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.050_seed5_20260515_011010.json,ACM,HAN,relation,5,poison_rate,0.05,0.05,10,1.0,0.2,0.8913043737411499,0.7771739363670349,0.078125,0.734375,0.65625,1.0,1.0,1.0,0.8804348111152649,0.0546875,0.6796875,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.075_seed1_20260515_000510.json,ACM,HAN,relation,1,poison_rate,0.075,0.075,10,1.0,0.2,0.885869562625885,0.820652186870575,0.09375,0.78125,0.6875,1.0,1.0,1.0,0.85326087474823,0.0390625,0.7421875,0.03260868787765503,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.075_seed2_20260515_002232.json,ACM,HAN,relation,2,poison_rate,0.075,0.075,10,1.0,0.2,0.8804348111152649,0.85326087474823,0.0625,0.9375,0.875,1.0,1.0,1.0,0.8804348111152649,0.03125,0.90625,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.075_seed3_20260515_003940.json,ACM,HAN,relation,3,poison_rate,0.075,0.075,10,1.0,0.2,0.885869562625885,0.8260869383811951,0.0703125,0.53125,0.4609375,1.0,1.0,1.0,0.8804348111152649,0.015625,0.515625,0.005434751510620117,,False
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.075_seed4_20260515_005653.json,ACM,HAN,relation,4,poison_rate,0.075,0.075,10,1.0,0.2,0.8913043737411499,0.8260869383811951,0.0703125,0.9296875,0.859375,1.0,1.0,1.0,0.875,0.015625,0.9140625,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.075_seed5_20260515_011335.json,ACM,HAN,relation,5,poison_rate,0.075,0.075,10,1.0,0.2,0.8913043737411499,0.8152173757553101,0.078125,0.96875,0.890625,1.0,1.0,1.0,0.8804348111152649,0.0078125,0.9609375,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.100_seed1_20260515_000841.json,ACM,HAN,relation,1,poison_rate,0.1,0.1,10,1.0,0.2,0.885869562625885,0.7554348111152649,0.09375,0.9296875,0.8359375,1.0,1.0,1.0,0.8804348111152649,0.03125,0.8984375,0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.100_seed2_20260515_002556.json,ACM,HAN,relation,2,poison_rate,0.1,0.1,10,1.0,0.2,0.8804348111152649,0.8152173757553101,0.0625,0.984375,0.921875,1.0,1.0,1.0,0.89673912525177,0.015625,0.96875,-0.016304314136505127,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.100_seed3_20260515_004310.json,ACM,HAN,relation,3,poison_rate,0.1,0.1,10,1.0,0.2,0.885869562625885,0.8260869383811951,0.0703125,0.859375,0.7890625,1.0,1.0,1.0,0.875,0.015625,0.84375,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.100_seed4_20260515_010012.json,ACM,HAN,relation,4,poison_rate,0.1,0.1,10,1.0,0.2,0.8913043737411499,0.804347813129425,0.0703125,0.9375,0.8671875,1.0,1.0,1.0,0.875,0.015625,0.921875,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.100_seed5_20260515_011701.json,ACM,HAN,relation,5,poison_rate,0.1,0.1,10,1.0,0.2,0.8913043737411499,0.8097826242446899,0.078125,0.8828125,0.8046875,1.0,1.0,1.0,0.875,0.0078125,0.875,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.150_seed1_20260515_001210.json,ACM,HAN,relation,1,poison_rate,0.15,0.15,10,1.0,0.2,0.885869562625885,0.782608687877655,0.09375,0.9765625,0.8828125,1.0,1.0,1.0,0.875,0.0078125,0.96875,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.150_seed2_20260515_002921.json,ACM,HAN,relation,2,poison_rate,0.15,0.15,10,1.0,0.2,0.8804348111152649,0.8260869383811951,0.0625,0.9765625,0.9140625,1.0,1.0,1.0,0.864130437374115,0.0234375,0.953125,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.150_seed3_20260515_004639.json,ACM,HAN,relation,3,poison_rate,0.15,0.15,10,1.0,0.2,0.885869562625885,0.7663043737411499,0.0703125,0.859375,0.7890625,1.0,1.0,1.0,0.89673912525177,0.015625,0.84375,-0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.150_seed4_20260515_010333.json,ACM,HAN,relation,4,poison_rate,0.15,0.15,10,1.0,0.2,0.8913043737411499,0.8152173757553101,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.0,1.0,0.021739184856414795,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.150_seed5_20260515_012028.json,ACM,HAN,relation,5,poison_rate,0.15,0.15,10,1.0,0.2,0.8913043737411499,0.820652186870575,0.078125,0.8828125,0.8046875,1.0,1.0,1.0,0.8695651888847351,0.015625,0.8671875,0.021739184856414795,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_001539.json,ACM,HAN,relation,1,poison_rate,0.2,0.2,10,1.0,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.907608687877655,0.0078125,0.9921875,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_012723.json,ACM,HAN,relation,1,trigger_size,4.0,0.2,4,1.0,0.2,0.885869562625885,0.804347813129425,0.0546875,0.9453125,0.890625,1.0,1.0,1.0,0.8695651888847351,0.0234375,0.921875,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_013052.json,ACM,HAN,relation,1,trigger_size,8.0,0.2,8,1.0,0.2,0.885869562625885,0.77173912525177,0.09375,1.0,0.90625,1.0,1.0,1.0,0.907608687877655,0.0078125,0.9921875,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_013420.json,ACM,HAN,relation,1,trigger_size,10.0,0.2,10,1.0,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.907608687877655,0.0078125,0.9921875,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_013753.json,ACM,HAN,relation,1,trigger_size,12.0,0.2,12,1.0,0.2,0.885869562625885,0.3695652186870575,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8804348111152649,0.0078125,0.9921875,0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_014123.json,ACM,HAN,relation,1,trigger_size,16.0,0.2,16,1.0,0.2,0.885869562625885,0.7554348111152649,0.0859375,1.0,0.9140625,1.0,1.0,1.0,0.875,0.015625,0.984375,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_025314.json,ACM,HAN,relation,1,unlearn_lambda,0.0,0.2,10,0.0,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8586956262588501,0.046875,0.953125,0.027173936367034912,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_025645.json,ACM,HAN,relation,1,unlearn_lambda,0.25,0.2,10,0.25,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.885869562625885,0.0078125,0.9921875,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_030016.json,ACM,HAN,relation,1,unlearn_lambda,0.5,0.2,10,0.5,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.885869562625885,0.015625,0.984375,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_030347.json,ACM,HAN,relation,1,unlearn_lambda,1.0,0.2,10,1.0,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.907608687877655,0.0078125,0.9921875,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_030717.json,ACM,HAN,relation,1,unlearn_lambda,2.0,0.2,10,2.0,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.864130437374115,0.015625,0.984375,0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_041901.json,ACM,HAN,relation,1,target_suppression,0.0,0.2,10,1.0,0.0,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8804348111152649,0.0078125,0.9921875,0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_042231.json,ACM,HAN,relation,1,target_suppression,0.1,0.2,10,1.0,0.1,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.864130437374115,0.0078125,0.9921875,0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_042600.json,ACM,HAN,relation,1,target_suppression,0.2,0.2,10,1.0,0.2,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.907608687877655,0.0078125,0.9921875,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_042930.json,ACM,HAN,relation,1,target_suppression,0.5,0.2,10,1.0,0.5,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.875,0.0078125,0.9921875,0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed1_20260515_043301.json,ACM,HAN,relation,1,target_suppression,1.0,0.2,10,1.0,1.0,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8695651888847351,0.0,1.0,0.016304373741149902,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_003244.json,ACM,HAN,relation,2,poison_rate,0.2,0.2,10,1.0,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.907608687877655,0.0234375,0.9453125,-0.027173876762390137,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_014451.json,ACM,HAN,relation,2,trigger_size,4.0,0.2,4,1.0,0.2,0.8804348111152649,0.679347813129425,0.0625,0.9765625,0.9140625,1.0,1.0,1.0,0.9021739363670349,0.0625,0.9140625,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_014814.json,ACM,HAN,relation,2,trigger_size,8.0,0.2,8,1.0,0.2,0.8804348111152649,0.75,0.0625,1.0,0.9375,1.0,1.0,1.0,0.885869562625885,0.046875,0.953125,-0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_015140.json,ACM,HAN,relation,2,trigger_size,10.0,0.2,10,1.0,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.907608687877655,0.0234375,0.9453125,-0.027173876762390137,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_015505.json,ACM,HAN,relation,2,trigger_size,12.0,0.2,12,1.0,0.2,0.8804348111152649,0.30434781312942505,0.0625,1.0,0.9375,1.0,1.0,1.0,0.8804348111152649,0.0234375,0.9765625,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_015828.json,ACM,HAN,relation,2,trigger_size,16.0,0.2,16,1.0,0.2,0.8804348111152649,0.75,0.0625,0.984375,0.921875,1.0,1.0,1.0,0.9021739363670349,0.0234375,0.9609375,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_031045.json,ACM,HAN,relation,2,unlearn_lambda,0.0,0.2,10,0.0,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.885869562625885,0.0390625,0.9296875,-0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_031409.json,ACM,HAN,relation,2,unlearn_lambda,0.25,0.2,10,0.25,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.875,0.015625,0.953125,0.005434811115264893,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_031733.json,ACM,HAN,relation,2,unlearn_lambda,0.5,0.2,10,0.5,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.8695651888847351,0.03125,0.9375,0.010869622230529785,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_032058.json,ACM,HAN,relation,2,unlearn_lambda,1.0,0.2,10,1.0,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.907608687877655,0.0234375,0.9453125,-0.027173876762390137,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_032423.json,ACM,HAN,relation,2,unlearn_lambda,2.0,0.2,10,2.0,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.8913043737411499,0.0234375,0.9453125,-0.01086956262588501,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_043627.json,ACM,HAN,relation,2,target_suppression,0.0,0.2,10,1.0,0.0,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.907608687877655,0.015625,0.953125,-0.027173876762390137,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_043951.json,ACM,HAN,relation,2,target_suppression,0.1,0.2,10,1.0,0.1,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.9021739363670349,0.0234375,0.9453125,-0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_044316.json,ACM,HAN,relation,2,target_suppression,0.2,0.2,10,1.0,0.2,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.907608687877655,0.0234375,0.9453125,-0.027173876762390137,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_044642.json,ACM,HAN,relation,2,target_suppression,0.5,0.2,10,1.0,0.5,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.89673912525177,0.015625,0.953125,-0.016304314136505127,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed2_20260515_045006.json,ACM,HAN,relation,2,target_suppression,1.0,0.2,10,1.0,1.0,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.885869562625885,0.015625,0.953125,-0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_005010.json,ACM,HAN,relation,3,poison_rate,0.2,0.2,10,1.0,0.2,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.864130437374115,0.0078125,0.9921875,0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_020153.json,ACM,HAN,relation,3,trigger_size,4.0,0.2,4,1.0,0.2,0.885869562625885,0.8260869383811951,0.078125,1.0,0.921875,1.0,1.0,1.0,0.8804348111152649,0.03125,0.96875,0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_020525.json,ACM,HAN,relation,3,trigger_size,8.0,0.2,8,1.0,0.2,0.885869562625885,0.77173912525177,0.0703125,0.890625,0.8203125,1.0,1.0,1.0,0.864130437374115,0.0078125,0.8828125,0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_020856.json,ACM,HAN,relation,3,trigger_size,10.0,0.2,10,1.0,0.2,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.864130437374115,0.0078125,0.9921875,0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_021225.json,ACM,HAN,relation,3,trigger_size,12.0,0.2,12,1.0,0.2,0.885869562625885,0.7771739363670349,0.0703125,0.9296875,0.859375,1.0,1.0,1.0,0.8804348111152649,0.0,0.9296875,0.005434751510620117,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_021555.json,ACM,HAN,relation,3,trigger_size,16.0,0.2,16,1.0,0.2,0.885869562625885,0.8260869383811951,0.0703125,0.9921875,0.921875,1.0,1.0,1.0,0.885869562625885,0.0,0.9921875,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_032747.json,ACM,HAN,relation,3,unlearn_lambda,0.0,0.2,10,0.0,0.2,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8913043737411499,0.0234375,0.9765625,-0.005434811115264893,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_033118.json,ACM,HAN,relation,3,unlearn_lambda,0.25,0.2,10,0.25,0.2,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.885869562625885,0.0078125,0.9921875,0.0,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_033448.json,ACM,HAN,relation,3,unlearn_lambda,0.5,0.2,10,0.5,0.2,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.864130437374115,0.0,1.0,0.02173912525177002,,True
results_sensitivity_acm_han_5seeds/defense_suite_ACM_HAN_relation_r0.200_seed3_20260515_033818.json,ACM,HAN,relation,3,unlearn_lambda,1.0,0.2,10,1.0,0.2,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.864130437374115,0.0078125,0.9921875,0.02173912525177002,,True
