source_file,dataset,model,attack,seed,robustness_group,robustness_value,drop_detected_ratio,adaptive_variant,poison_rate,trigger_size,clean_acc,backdoored_clean_acc,clean_trigger_asr,poisoned_asr,learned_backdoor_gap,detection_precision,detection_recall,detection_f1,defense_clean_acc,defense_asr,asr_drop,utility_drop,relative_asr_reduction,original_suspicious,kept_suspicious,dropped_suspicious,attack_valid
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.0_ACM_HAN_uba_r0.200_seed2_20260515_012619.json,ACM,HAN,uba,2,inaccurate_detection_ratio,1.0,0.0,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,1.0,1.0,1.0,0.875,0.0078125,0.9765625,0.005434811115264893,0.9920634920634921,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.0_ACM_HAN_uba_r0.200_seed3_20260515_014719.json,ACM,HAN,uba,3,inaccurate_detection_ratio,1.0,0.0,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.885869562625885,0.015625,0.984375,0.0,0.984375,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.0_ACM_HAN_uba_r0.200_seed4_20260515_020759.json,ACM,HAN,uba,4,inaccurate_detection_ratio,1.0,0.0,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.85326087474823,0.015625,0.984375,0.03804349899291992,0.984375,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.0_ACM_HAN_uba_r0.200_seed5_20260515_022827.json,ACM,HAN,uba,5,inaccurate_detection_ratio,1.0,0.0,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,1.0,1.0,1.0,0.8913043737411499,0.0,0.9453125,0.0,1.0,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_cba_r0.075_seed1_20260515_011108.json,ACM,HAN,cba,1,inaccurate_detection_ratio,1.25,0.0,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,0.803921568627451,1.0,0.891304347826087,0.9021739363670349,0.046875,0.5546875,-0.016304373741149902,0.922077922077922,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_cba_r0.075_seed2_20260515_013154.json,ACM,HAN,cba,2,inaccurate_detection_ratio,1.25,0.0,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,0.803921568627451,1.0,0.891304347826087,0.89673912525177,0.046875,0.6484375,-0.016304314136505127,0.9325842696629213,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_cba_r0.075_seed3_20260515_015303.json,ACM,HAN,cba,3,inaccurate_detection_ratio,1.25,0.0,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,0.803921568627451,1.0,0.891304347826087,0.885869562625885,0.09375,0.296875,0.0,0.76,,,,False
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_cba_r0.075_seed4_20260515_021322.json,ACM,HAN,cba,4,inaccurate_detection_ratio,1.25,0.0,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,0.803921568627451,1.0,0.891304347826087,0.8695651888847351,0.0703125,0.9296875,0.021739184856414795,0.9296875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_cba_r0.075_seed5_20260515_023402.json,ACM,HAN,cba,5,inaccurate_detection_ratio,1.25,0.0,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,0.803921568627451,1.0,0.891304347826087,0.875,0.0546875,0.5,0.016304373741149902,0.9014084507042254,,,,False
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_relation_r0.200_seed1_20260515_010814.json,ACM,HAN,relation,1,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,0.8014705882352942,1.0,0.889795918367347,0.8695651888847351,0.015625,0.984375,0.016304373741149902,0.984375,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_relation_r0.200_seed2_20260515_012904.json,ACM,HAN,relation,2,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,0.8014705882352942,1.0,0.889795918367347,0.8695651888847351,0.0234375,0.9453125,0.010869622230529785,0.9758064516129032,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_relation_r0.200_seed3_20260515_015008.json,ACM,HAN,relation,3,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,0.8014705882352942,1.0,0.889795918367347,0.85326087474823,0.0,1.0,0.03260868787765503,1.0,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_relation_r0.200_seed4_20260515_021038.json,ACM,HAN,relation,4,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,0.8014705882352942,1.0,0.889795918367347,0.864130437374115,0.0078125,0.9921875,0.027173936367034912,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_relation_r0.200_seed5_20260515_023111.json,ACM,HAN,relation,5,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,0.8014705882352942,1.0,0.889795918367347,0.8586956262588501,0.015625,0.984375,0.032608747482299805,0.984375,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_uba_r0.200_seed1_20260515_010941.json,ACM,HAN,uba,1,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,0.8014705882352942,1.0,0.889795918367347,0.83152174949646,0.0234375,0.9765625,0.05434781312942505,0.9765625,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_uba_r0.200_seed2_20260515_013028.json,ACM,HAN,uba,2,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,0.8014705882352942,1.0,0.889795918367347,0.875,0.0078125,0.9765625,0.005434811115264893,0.9920634920634921,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_uba_r0.200_seed3_20260515_015136.json,ACM,HAN,uba,3,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,0.8014705882352942,1.0,0.889795918367347,0.8804348111152649,0.0078125,0.9921875,0.005434751510620117,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_uba_r0.200_seed4_20260515_021159.json,ACM,HAN,uba,4,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,0.8014705882352942,1.0,0.889795918367347,0.8913043737411499,0.0078125,0.9921875,0.0,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.25_ACM_HAN_uba_r0.200_seed5_20260515_023237.json,ACM,HAN,uba,5,inaccurate_detection_ratio,1.25,0.0,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,0.8014705882352942,1.0,0.889795918367347,0.8804348111152649,0.0,0.9453125,0.01086956262588501,1.0,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_cba_r0.075_seed1_20260515_011520.json,ACM,HAN,cba,1,inaccurate_detection_ratio,1.5,0.0,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,0.6721311475409836,1.0,0.8039215686274509,0.885869562625885,0.046875,0.5546875,0.0,0.922077922077922,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_cba_r0.075_seed2_20260515_013600.json,ACM,HAN,cba,2,inaccurate_detection_ratio,1.5,0.0,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,0.6721311475409836,1.0,0.8039215686274509,0.8913043737411499,0.046875,0.6484375,-0.01086956262588501,0.9325842696629213,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_cba_r0.075_seed3_20260515_015718.json,ACM,HAN,cba,3,inaccurate_detection_ratio,1.5,0.0,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,0.6721311475409836,1.0,0.8039215686274509,0.89673912525177,0.0625,0.328125,-0.01086956262588501,0.84,,,,False
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_cba_r0.075_seed4_20260515_021722.json,ACM,HAN,cba,4,inaccurate_detection_ratio,1.5,0.0,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,0.6721311475409836,1.0,0.8039215686274509,0.907608687877655,0.03125,0.96875,-0.016304314136505127,0.96875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_cba_r0.075_seed5_20260515_023812.json,ACM,HAN,cba,5,inaccurate_detection_ratio,1.5,0.0,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,0.6721311475409836,1.0,0.8039215686274509,0.8804348111152649,0.0546875,0.5,0.01086956262588501,0.9014084507042254,,,,False
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_relation_r0.200_seed1_20260515_011229.json,ACM,HAN,relation,1,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,0.6687116564417178,1.0,0.801470588235294,0.8695651888847351,0.0078125,0.9921875,0.016304373741149902,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_relation_r0.200_seed2_20260515_013312.json,ACM,HAN,relation,2,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,0.6687116564417178,1.0,0.801470588235294,0.8586956262588501,0.0078125,0.9609375,0.021739184856414795,0.9919354838709677,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_relation_r0.200_seed3_20260515_015424.json,ACM,HAN,relation,3,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,0.6687116564417178,1.0,0.801470588235294,0.875,0.0078125,0.9921875,0.01086956262588501,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_relation_r0.200_seed4_20260515_021438.json,ACM,HAN,relation,4,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,0.6687116564417178,1.0,0.801470588235294,0.8913043737411499,0.0,1.0,0.0,1.0,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_relation_r0.200_seed5_20260515_023520.json,ACM,HAN,relation,5,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,0.6687116564417178,1.0,0.801470588235294,0.864130437374115,0.0,1.0,0.027173936367034912,1.0,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_uba_r0.200_seed1_20260515_011354.json,ACM,HAN,uba,1,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,0.6687116564417178,1.0,0.801470588235294,0.8695651888847351,0.0078125,0.9921875,0.016304373741149902,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_uba_r0.200_seed2_20260515_013436.json,ACM,HAN,uba,2,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,0.6687116564417178,1.0,0.801470588235294,0.864130437374115,0.015625,0.96875,0.016304373741149902,0.9841269841269841,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_uba_r0.200_seed3_20260515_015551.json,ACM,HAN,uba,3,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,0.6687116564417178,1.0,0.801470588235294,0.875,0.0078125,0.9921875,0.01086956262588501,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_uba_r0.200_seed4_20260515_021601.json,ACM,HAN,uba,4,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,0.6687116564417178,1.0,0.801470588235294,0.875,0.0078125,0.9921875,0.016304373741149902,0.9921875,,,,True
results_robustness_acm_han_5seeds/robustness_inaccurate_detection_ratio_1.5_ACM_HAN_uba_r0.200_seed5_20260515_023645.json,ACM,HAN,uba,5,inaccurate_detection_ratio,1.5,0.0,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,0.6687116564417178,1.0,0.801470588235294,0.85326087474823,0.0,0.9453125,0.03804349899291992,1.0,,,,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_cba_r0.075_seed1_20260515_024641.json,ACM,HAN,cba,1,partial_detection_failure,0.1,0.1,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,1.0,1.0,1.0,0.864130437374115,0.09375,0.5078125,0.02173912525177002,0.8441558441558441,41,37,4,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_cba_r0.075_seed2_20260515_030737.json,ACM,HAN,cba,2,partial_detection_failure,0.1,0.1,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,1.0,1.0,1.0,0.864130437374115,0.078125,0.6171875,0.016304373741149902,0.8876404494382022,41,37,4,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_cba_r0.075_seed3_20260515_032832.json,ACM,HAN,cba,3,partial_detection_failure,0.1,0.1,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,1.0,1.0,1.0,0.885869562625885,0.046875,0.34375,0.0,0.88,41,37,4,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_cba_r0.075_seed4_20260515_034917.json,ACM,HAN,cba,4,partial_detection_failure,0.1,0.1,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.8804348111152649,0.046875,0.953125,0.01086956262588501,0.953125,41,37,4,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_cba_r0.075_seed5_20260515_040939.json,ACM,HAN,cba,5,partial_detection_failure,0.1,0.1,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.8913043737411499,0.09375,0.4609375,0.0,0.8309859154929577,41,37,4,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_relation_r0.200_seed1_20260515_024348.json,ACM,HAN,relation,1,partial_detection_failure,0.1,0.1,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.875,0.03125,0.96875,0.01086956262588501,0.96875,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_relation_r0.200_seed2_20260515_030449.json,ACM,HAN,relation,2,partial_detection_failure,0.1,0.1,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.8804348111152649,0.0390625,0.9296875,0.0,0.9596774193548387,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_relation_r0.200_seed3_20260515_032538.json,ACM,HAN,relation,3,partial_detection_failure,0.1,0.1,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.0234375,0.9765625,0.016304373741149902,0.9765625,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_relation_r0.200_seed4_20260515_034634.json,ACM,HAN,relation,4,partial_detection_failure,0.1,0.1,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.09375,0.90625,0.021739184856414795,0.90625,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_relation_r0.200_seed5_20260515_040646.json,ACM,HAN,relation,5,partial_detection_failure,0.1,0.1,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,1.0,1.0,1.0,0.8586956262588501,0.0078125,0.9921875,0.032608747482299805,0.9921875,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_uba_r0.200_seed1_20260515_024515.json,ACM,HAN,uba,1,partial_detection_failure,0.1,0.1,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,1.0,1.0,1.0,0.9021739363670349,0.0546875,0.9453125,-0.016304373741149902,0.9453125,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_uba_r0.200_seed2_20260515_030613.json,ACM,HAN,uba,2,partial_detection_failure,0.1,0.1,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,1.0,1.0,1.0,0.842391312122345,0.03125,0.953125,0.03804349899291992,0.9682539682539683,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_uba_r0.200_seed3_20260515_032705.json,ACM,HAN,uba,3,partial_detection_failure,0.1,0.1,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.885869562625885,0.0703125,0.9296875,0.0,0.9296875,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_uba_r0.200_seed4_20260515_034755.json,ACM,HAN,uba,4,partial_detection_failure,0.1,0.1,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.864130437374115,0.0546875,0.9453125,0.027173936367034912,0.9453125,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.1_ACM_HAN_uba_r0.200_seed5_20260515_040812.json,ACM,HAN,uba,5,partial_detection_failure,0.1,0.1,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,1.0,1.0,1.0,0.875,0.0625,0.8828125,0.016304373741149902,0.9338842975206612,109,98,11,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_cba_r0.075_seed1_20260515_025056.json,ACM,HAN,cba,1,partial_detection_failure,0.2,0.2,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,1.0,1.0,1.0,0.8586956262588501,0.0703125,0.53125,0.027173936367034912,0.8831168831168831,41,33,8,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_cba_r0.075_seed2_20260515_031144.json,ACM,HAN,cba,2,partial_detection_failure,0.2,0.2,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,1.0,1.0,1.0,0.8586956262588501,0.0703125,0.625,0.021739184856414795,0.898876404494382,41,33,8,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_cba_r0.075_seed3_20260515_033246.json,ACM,HAN,cba,3,partial_detection_failure,0.2,0.2,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,1.0,1.0,1.0,0.8913043737411499,0.0625,0.328125,-0.005434811115264893,0.84,41,33,8,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_cba_r0.075_seed4_20260515_035316.json,ACM,HAN,cba,4,partial_detection_failure,0.2,0.2,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.875,0.0625,0.9375,0.016304373741149902,0.9375,41,33,8,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_cba_r0.075_seed5_20260515_041347.json,ACM,HAN,cba,5,partial_detection_failure,0.2,0.2,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.8913043737411499,0.1015625,0.453125,0.0,0.8169014084507042,41,33,8,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_relation_r0.200_seed1_20260515_024802.json,ACM,HAN,relation,1,partial_detection_failure,0.2,0.2,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8695651888847351,0.0625,0.9375,0.016304373741149902,0.9375,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_relation_r0.200_seed2_20260515_030856.json,ACM,HAN,relation,2,partial_detection_failure,0.2,0.2,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.8586956262588501,0.0546875,0.9140625,0.021739184856414795,0.9435483870967742,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_relation_r0.200_seed3_20260515_032952.json,ACM,HAN,relation,3,partial_detection_failure,0.2,0.2,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8586956262588501,0.0078125,0.9921875,0.027173936367034912,0.9921875,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_relation_r0.200_seed4_20260515_035033.json,ACM,HAN,relation,4,partial_detection_failure,0.2,0.2,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8586956262588501,0.1015625,0.8984375,0.032608747482299805,0.8984375,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_relation_r0.200_seed5_20260515_041057.json,ACM,HAN,relation,5,partial_detection_failure,0.2,0.2,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,1.0,1.0,1.0,0.864130437374115,0.015625,0.984375,0.027173936367034912,0.984375,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_uba_r0.200_seed1_20260515_024929.json,ACM,HAN,uba,1,partial_detection_failure,0.2,0.2,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,1.0,1.0,1.0,0.89673912525177,0.0546875,0.9453125,-0.01086956262588501,0.9453125,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_uba_r0.200_seed2_20260515_031020.json,ACM,HAN,uba,2,partial_detection_failure,0.2,0.2,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,1.0,1.0,1.0,0.8369565010070801,0.0703125,0.9140625,0.043478310108184814,0.9285714285714286,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_uba_r0.200_seed3_20260515_033119.json,ACM,HAN,uba,3,partial_detection_failure,0.2,0.2,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8478260636329651,0.0703125,0.9296875,0.03804349899291992,0.9296875,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_uba_r0.200_seed4_20260515_035154.json,ACM,HAN,uba,4,partial_detection_failure,0.2,0.2,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.7771739363670349,0.0,1.0,0.11413043737411499,1.0,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.2_ACM_HAN_uba_r0.200_seed5_20260515_041223.json,ACM,HAN,uba,5,partial_detection_failure,0.2,0.2,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,1.0,1.0,1.0,0.85326087474823,0.0703125,0.875,0.03804349899291992,0.9256198347107438,109,87,22,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_cba_r0.075_seed1_20260515_025509.json,ACM,HAN,cba,1,partial_detection_failure,0.3,0.3,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,1.0,1.0,1.0,0.8586956262588501,0.0859375,0.515625,0.027173936367034912,0.8571428571428571,41,29,12,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_cba_r0.075_seed2_20260515_031553.json,ACM,HAN,cba,2,partial_detection_failure,0.3,0.3,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,1.0,1.0,1.0,0.8804348111152649,0.09375,0.6015625,0.0,0.8651685393258427,41,29,12,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_cba_r0.075_seed3_20260515_033702.json,ACM,HAN,cba,3,partial_detection_failure,0.3,0.3,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,1.0,1.0,1.0,0.875,0.1015625,0.2890625,0.01086956262588501,0.74,41,29,12,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_cba_r0.075_seed4_20260515_035717.json,ACM,HAN,cba,4,partial_detection_failure,0.3,0.3,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.85326087474823,0.0625,0.9375,0.03804349899291992,0.9375,41,29,12,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_cba_r0.075_seed5_20260515_041759.json,ACM,HAN,cba,5,partial_detection_failure,0.3,0.3,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.8804348111152649,0.046875,0.5078125,0.01086956262588501,0.9154929577464789,41,29,12,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_relation_r0.200_seed1_20260515_025217.json,ACM,HAN,relation,1,partial_detection_failure,0.3,0.3,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.875,0.0625,0.9375,0.01086956262588501,0.9375,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_relation_r0.200_seed2_20260515_031303.json,ACM,HAN,relation,2,partial_detection_failure,0.3,0.3,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.8478260636329651,0.078125,0.890625,0.032608747482299805,0.9193548387096774,109,76,33,True
