source_file,dataset,model,attack,seed,variant,variant_description,poison_rate,trigger_size,clean_acc,backdoored_clean_acc,clean_acc_drop,clean_trigger_asr,poisoned_asr,learned_backdoor_gap,use_prune,hard_remove_suspicious,use_trigger_unlearning,target_suppression,unlearn_lambda,disable_signals,detection_precision,detection_recall,detection_f1,defense_clean_acc,defense_asr,asr_drop,utility_drop,relative_asr_reduction,suspicious_nodes,hard_removed_train_nodes,runtime_sec,attack_valid
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_structural_signal,Full model without structural detection signals,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,True,True,0.2,1.0,structural|structure|relation|degree|edge|topology|meta_path|metapath,1.0,1.0,1.0,0.8913043737411499,0.0546875,0.3359375,-0.005434811115264893,0.86,41,41,30.018313884735107,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_feature_signal,Full model without feature detection signals,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,True,True,0.2,1.0,feature|features|x|feature_anomaly|feature_shift|attribute,1.0,1.0,1.0,0.8913043737411499,0.0625,0.328125,-0.005434811115264893,0.84,41,41,30.044498443603516,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_embedding_signal,Full model without embedding/prediction detection signals,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,True,True,0.2,1.0,embedding|emb|representation|prediction|confidence|logit|posterior,1.0,1.0,1.0,0.8804348111152649,0.1015625,0.2890625,0.005434751510620117,0.74,41,41,30.1069552898407,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_hard_removal,Full model without hard removal of suspicious training nodes,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,False,True,0.2,1.0,,1.0,1.0,1.0,0.8913043737411499,0.078125,0.3125,-0.005434811115264893,0.8,41,0,30.045074939727783,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_trigger_purification,Full model without trigger purification / edge pruning,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,False,True,True,0.2,1.0,,1.0,1.0,1.0,0.885869562625885,0.078125,0.3125,0.0,0.8,41,41,30.891862869262695,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_trigger_unlearning,HeteroGuard-HR without trigger unlearning,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,True,False,0.0,0.0,,0.0,0.0,0.0,0.89673912525177,0.078125,0.3125,-0.01086956262588501,0.8,38,38,20.031574249267578,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,wo_target_suppression,Full model without target-class probability suppression,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,True,True,True,0.0,1.0,,0.0,0.0,0.0,0.8586956262588501,0.09375,0.296875,0.027173936367034912,0.76,38,38,30.10662031173706,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,only_hard_removal,Only hard-remove detected suspicious training nodes,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,False,True,False,0.0,0.0,,0.0,0.0,0.0,0.8913043737411499,0.0859375,0.3046875,-0.005434811115264893,0.78,38,38,21.095010995864868,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed3_20260514_235608.json,ACM,HAN,cba,3,only_unlearning,Only trigger unlearning without purification or hard removal,0.075,12,0.885869562625885,0.8695651888847351,0.016304373741149902,0.0703125,0.390625,0.3203125,False,False,True,0.2,1.0,,0.0,0.0,0.0,0.875,0.0625,0.328125,0.01086956262588501,0.84,35,0,30.550701379776,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,full,Full HeteroGuard-Unlearn,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,True,True,0.2,1.0,,1.0,1.0,1.0,0.8804348111152649,0.078125,0.921875,0.01086956262588501,0.921875,41,41,30.039310455322266,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_structural_signal,Full model without structural detection signals,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,True,True,0.2,1.0,structural|structure|relation|degree|edge|topology|meta_path|metapath,1.0,1.0,1.0,0.864130437374115,0.09375,0.90625,0.027173936367034912,0.90625,41,41,30.473238945007324,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_feature_signal,Full model without feature detection signals,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,True,True,0.2,1.0,feature|features|x|feature_anomaly|feature_shift|attribute,1.0,1.0,1.0,0.875,0.109375,0.890625,0.016304373741149902,0.890625,41,41,29.631461143493652,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_embedding_signal,Full model without embedding/prediction detection signals,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,True,True,0.2,1.0,embedding|emb|representation|prediction|confidence|logit|posterior,1.0,1.0,1.0,0.885869562625885,0.046875,0.953125,0.005434811115264893,0.953125,41,41,29.972419261932373,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_hard_removal,Full model without hard removal of suspicious training nodes,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,False,True,0.2,1.0,,1.0,1.0,1.0,0.885869562625885,0.0703125,0.9296875,0.005434811115264893,0.9296875,41,0,30.688157320022583,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_trigger_purification,Full model without trigger purification / edge pruning,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,False,True,True,0.2,1.0,,1.0,1.0,1.0,0.864130437374115,0.0703125,0.9296875,0.027173936367034912,0.9296875,41,41,31.417510986328125,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_trigger_unlearning,HeteroGuard-HR without trigger unlearning,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,True,False,0.0,0.0,,0.0,0.0,0.0,0.89673912525177,0.109375,0.890625,-0.005434751510620117,0.890625,38,38,20.190348148345947,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,wo_target_suppression,Full model without target-class probability suppression,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,True,True,True,0.0,1.0,,0.0,0.0,0.0,0.8804348111152649,0.109375,0.890625,0.01086956262588501,0.890625,38,38,30.073530197143555,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,only_hard_removal,Only hard-remove detected suspicious training nodes,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,False,True,False,0.0,0.0,,0.0,0.0,0.0,0.8804348111152649,0.1015625,0.8984375,0.01086956262588501,0.8984375,38,38,21.270156145095825,True
