dataset,model,attack,defense_name,n_seeds,seeds,clean_acc_mean,clean_acc_std,clean_acc_min,clean_acc_max,backdoored_clean_acc_mean,backdoored_clean_acc_std,backdoored_clean_acc_min,backdoored_clean_acc_max,clean_trigger_asr_mean,clean_trigger_asr_std,clean_trigger_asr_min,clean_trigger_asr_max,poisoned_asr_mean,poisoned_asr_std,poisoned_asr_min,poisoned_asr_max,learned_backdoor_gap_mean,learned_backdoor_gap_std,learned_backdoor_gap_min,learned_backdoor_gap_max,detection_f1_mean,detection_f1_std,detection_f1_min,detection_f1_max,defense_clean_acc_mean,defense_clean_acc_std,defense_clean_acc_min,defense_clean_acc_max,defense_asr_mean,defense_asr_std,defense_asr_min,defense_asr_max,asr_drop_mean,asr_drop_std,asr_drop_min,asr_drop_max,relative_asr_reduction_mean,relative_asr_reduction_std,relative_asr_reduction_min,relative_asr_reduction_max,utility_drop_mean,utility_drop_std,utility_drop_min,utility_drop_max,all_attack_valid
ACM,HAN,relation,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.7282608866691589,0.13009465976208515,0.5163043737411499,0.842391312122345,0.075,0.011848242881330547,0.0625,0.09375,0.99375,0.013975424859373685,0.96875,1.0,0.91875,0.011848242881330547,0.90625,0.9296875,1.0,0.0,1.0,1.0,0.886956512928009,0.020479831532700016,0.864130437374115,0.907608687877655,0.0125,0.006987712429686843,0.0078125,0.0234375,0.98125,0.020372507516258277,0.9453125,0.9921875,0.9873487903225806,0.007285402284682822,0.9758064516129032,0.9921875,2.384185791015625e-08,0.02337588523349969,-0.027173876762390137,0.021739184856414795,True
ACM,HAN,relation,NoDefense,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.7282608866691589,0.13009465976208515,0.5163043737411499,0.842391312122345,0.075,0.011848242881330547,0.0625,0.09375,0.99375,0.013975424859373685,0.96875,1.0,0.91875,0.011848242881330547,0.90625,0.9296875,,,,,0.7282608866691589,0.13009465976208515,0.5163043737411499,0.842391312122345,0.99375,0.013975424859373685,0.96875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15869565010070802,0.1282884827369599,0.04891306161880493,0.3695651888847351,True
ACM,HAN,sba,HeteroGuard-HR,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.6673913121223449,0.23396092942269017,0.30434781312942505,0.885869562625885,0.0796875,0.018652088103614566,0.0546875,0.1015625,0.971875,0.06288941186718158,0.859375,1.0,0.8921875,0.07642685688372249,0.7578125,0.9453125,1.0,0.0,1.0,1.0,0.884782612323761,0.008930280538872709,0.8695651888847351,0.8913043737411499,0.0703125,0.012352647110032733,0.0546875,0.0859375,0.9015625,0.05485465525481862,0.8046875,0.9375,0.9278977272727272,0.009934350786153845,0.9140625,0.9375,0.002173924446105957,0.0048610428394414975,0.0,0.010869622230529785,True
ACM,HAN,sba,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.6673913121223449,0.23396092942269017,0.30434781312942505,0.885869562625885,0.0796875,0.018652088103614566,0.0546875,0.1015625,0.971875,0.06288941186718158,0.859375,1.0,0.8921875,0.07642685688372249,0.7578125,0.9453125,1.0,0.0,1.0,1.0,0.880434787273407,0.013312465413834483,0.8695651888847351,0.9021739363670349,0.0234375,0.018321936561810272,0.0078125,0.0546875,0.9484375,0.0564990147867642,0.8515625,0.984375,0.9763068181818182,0.018056374340188478,0.9453125,0.990909090909091,0.006521749496459961,0.015080937252113418,-0.016304373741149902,0.021739184856414795,True
ACM,HAN,sba,NoDefense,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.6673913121223449,0.23396092942269017,0.30434781312942505,0.885869562625885,0.0796875,0.018652088103614566,0.0546875,0.1015625,0.971875,0.06288941186718158,0.859375,1.0,0.8921875,0.07642685688372249,0.7578125,0.9453125,,,,,0.6673913121223449,0.23396092942269017,0.30434781312942505,0.885869562625885,0.971875,0.06288941186718158,0.859375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21956522464752198,0.23046940116574097,0.0,0.5760869979858398,True
ACM,HAN,uba,HeteroGuard-HR,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.606521737575531,0.2764964108731006,0.30434781312942505,0.8260869383811951,0.08125,0.018814991529362963,0.0546875,0.1015625,0.9859375,0.023696485762661094,0.9453125,1.0,0.9046875,0.03882741762434118,0.84375,0.9453125,1.0,0.0,1.0,1.0,0.872826075553894,0.017442188930603928,0.8478260636329651,0.89673912525177,0.084375,0.03332926407453366,0.0546875,0.1328125,0.9015625,0.03519962601896503,0.8515625,0.9453125,0.9145706250819887,0.03342391678037381,0.8650793650793651,0.9453125,0.0141304612159729,0.01364120470602068,-0.005434751510620117,0.032608747482299805,True
ACM,HAN,uba,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.606521737575531,0.2764964108731006,0.30434781312942505,0.8260869383811951,0.08125,0.018814991529362963,0.0546875,0.1015625,0.9859375,0.023696485762661094,0.9453125,1.0,0.9046875,0.03882741762434118,0.84375,0.9453125,1.0,0.0,1.0,1.0,0.87826087474823,0.015657474828425784,0.8586956262588501,0.8913043737411499,0.0078125,0.0078125,0.0,0.015625,0.978125,0.021678807696111888,0.9453125,1.0,0.9921378968253968,0.007875040992186774,0.9841269841269841,1.0,0.008695662021636963,0.012511828190536702,-0.005434811115264893,0.021739184856414795,True
ACM,HAN,uba,NoDefense,5,"1,2,3,4,5",0.886956536769867,0.004547067839580113,0.8804348111152649,0.8913043737411499,0.606521737575531,0.2764964108731006,0.30434781312942505,0.8260869383811951,0.08125,0.018814991529362963,0.0546875,0.1015625,0.9859375,0.023696485762661094,0.9453125,1.0,0.9046875,0.03882741762434118,0.84375,0.9453125,,,,,0.606521737575531,0.2764964108731006,0.30434781312942505,0.8260869383811951,0.9859375,0.023696485762661094,0.9453125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28043479919433595,0.27777535636546313,0.06521737575531006,0.5869565606117249,True
DBLP,HAN,cba,HeteroGuard-HR,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7604838728904724,0.018167549446458632,0.7338709831237793,0.7822580933570862,0.08323699533939362,0.06858912137846634,0.028901733458042145,0.1791907548904419,0.6901734054088593,0.21595610987616007,0.48554912209510803,0.9942196607589722,0.6069364100694656,0.2557436054563948,0.35260117053985596,0.9537572339177132,1.0,0.0,1.0,1.0,0.8411290287971497,0.020874487850861993,0.8104838728904724,0.8669354915618896,0.09710982590913772,0.02532821282110408,0.06358381360769272,0.13294798135757446,0.5930635794997215,0.21722879059223846,0.35260114073753357,0.8959537670016289,0.8479861798409355,0.06987212045220403,0.7261904608458277,0.9011627936603782,0.008870971202850342,0.02323366174794262,-0.02419358491897583,0.04032260179519653,False
DBLP,HAN,cba,HeteroGuard-Unlearn,5,"1,2,3,4,5",0.85,0.020639492590150656,0.8266128897666931,0.8830645084381104,0.7604838728904724,0.018167549446458632,0.7338709831237793,0.7822580933570862,0.08323699533939362,0.06858912137846634,0.028901733458042145,0.1791907548904419,0.6901734054088593,0.21595610987616007,0.48554912209510803,0.9942196607589722,0.6069364100694656,0.2557436054563948,0.35260117053985596,0.9537572339177132,1.0,0.0,1.0,1.0,0.8129032254219055,0.010514832561301212,0.8024193644523621,0.8306451439857483,0.0161849707365036,0.011118718862269946,0.005780346691608429,0.034682080149650574,0.6739884346723557,0.21291772471692405,0.4739884287118912,0.9826589673757553,0.9761526798860316,0.013681823961365754,0.9583333333333334,0.9904761903592789,0.03709677457809448,0.023233634852144275,0.016129016876220703,0.07258063554763794,False
